"marker","marker_label","units","higher_is","sex_code","sex","source","provisional","row_type","age","n_band","mean","sd","p25","p75","fit","lo50","hi50","k","q","s_pooled","age_min","age_max","n_total","n_bands"
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",64,NA,NA,NA,NA,NA,0.6271,0.5577,0.6966,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",64.5,NA,NA,NA,NA,NA,0.6279,0.5584,0.6973,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",65,NA,NA,NA,NA,NA,0.6286,0.5591,0.6981,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",65.5,NA,NA,NA,NA,NA,0.6293,0.5599,0.6988,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",66,NA,NA,NA,NA,NA,0.63,0.5606,0.6995,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",66.5,NA,NA,NA,NA,NA,0.6308,0.5613,0.7002,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",67,NA,NA,NA,NA,NA,0.6315,0.562,0.701,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",67.5,NA,NA,NA,NA,NA,0.6322,0.5628,0.7017,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",68,NA,NA,NA,NA,NA,0.6329,0.5635,0.7024,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",68.5,NA,NA,NA,NA,NA,0.6337,0.5642,0.7031,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",69,NA,NA,NA,NA,NA,0.6344,0.5649,0.7039,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",69.5,NA,NA,NA,NA,NA,0.6351,0.5657,0.7046,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",70,NA,NA,NA,NA,NA,0.6359,0.5664,0.7053,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",70.5,NA,NA,NA,NA,NA,0.6366,0.5671,0.706,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",71,NA,NA,NA,NA,NA,0.6373,0.5678,0.7068,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",71.5,NA,NA,NA,NA,NA,0.638,0.5686,0.7075,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",72,NA,NA,NA,NA,NA,0.6388,0.5693,0.7082,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",72.5,NA,NA,NA,NA,NA,0.6395,0.57,0.7089,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",73,NA,NA,NA,NA,NA,0.6402,0.5707,0.7097,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",73.5,NA,NA,NA,NA,NA,0.6409,0.5715,0.7104,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",74,NA,NA,NA,NA,NA,0.6417,0.5722,0.7111,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",74.5,NA,NA,NA,NA,NA,0.6424,0.5729,0.7118,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",75,NA,NA,NA,NA,NA,0.6431,0.5736,0.7126,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",75.5,NA,NA,NA,NA,NA,0.6438,0.5744,0.7133,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",76,NA,NA,NA,NA,NA,0.6446,0.5751,0.714,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",76.5,NA,NA,NA,NA,NA,0.6453,0.5758,0.7147,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",77,NA,NA,NA,NA,NA,0.646,0.5766,0.7155,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",77.5,NA,NA,NA,NA,NA,0.6467,0.5773,0.7162,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",78,NA,NA,NA,NA,NA,0.6475,0.578,0.7169,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",78.5,NA,NA,NA,NA,NA,0.6482,0.5787,0.7176,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",79,NA,NA,NA,NA,NA,0.6489,0.5795,0.7184,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",79.5,NA,NA,NA,NA,NA,0.6496,0.5802,0.7191,0.001451,0.5343,0.103,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",2,"Women","NHANES 2011-2014",FALSE,"fit",80,NA,NA,NA,NA,NA,0.6504,0.5809,0.7198,0.001451,0.5343,0.103,18,80,NA,0
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",25,75,20.8,11,13.381,28.219,NA,NA,NA,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",35,75,21.1,12.2,12.871,29.329,NA,NA,NA,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",45,75,20.2,12.6,11.701,28.699,NA,NA,NA,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",55,75,16.5,11.8,8.541,24.459,NA,NA,NA,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",62.5,75,16.8,10.9,9.448,24.152,NA,NA,NA,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",25,NA,NA,NA,NA,NA,21.6721,14.2527,29.0915,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",25.5,NA,NA,NA,NA,NA,21.6056,14.1458,29.0655,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",26,NA,NA,NA,NA,NA,21.5392,14.0388,29.0395,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",26.5,NA,NA,NA,NA,NA,21.4727,13.9319,29.0135,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",27,NA,NA,NA,NA,NA,21.4062,13.825,28.9875,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",27.5,NA,NA,NA,NA,NA,21.3398,13.718,28.9615,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",28,NA,NA,NA,NA,NA,21.2733,13.6111,28.9355,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",28.5,NA,NA,NA,NA,NA,21.2069,13.5042,28.9095,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",29,NA,NA,NA,NA,NA,21.1404,13.3972,28.8835,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",29.5,NA,NA,NA,NA,NA,21.0739,13.2903,28.8575,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",30,NA,NA,NA,NA,NA,21.0075,13.1834,28.8315,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",30.5,NA,NA,NA,NA,NA,20.941,13.0764,28.8055,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",31,NA,NA,NA,NA,NA,20.8745,12.9695,28.7796,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",31.5,NA,NA,NA,NA,NA,20.8081,12.8626,28.7536,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",32,NA,NA,NA,NA,NA,20.7416,12.7556,28.7276,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",32.5,NA,NA,NA,NA,NA,20.6751,12.6487,28.7016,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",33,NA,NA,NA,NA,NA,20.6087,12.5418,28.6756,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",33.5,NA,NA,NA,NA,NA,20.5422,12.4348,28.6496,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",34,NA,NA,NA,NA,NA,20.4757,12.3279,28.6236,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",34.5,NA,NA,NA,NA,NA,20.4093,12.221,28.5976,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",35,NA,NA,NA,NA,NA,20.3428,12.114,28.5716,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",35.5,NA,NA,NA,NA,NA,20.2764,12.0341,28.5186,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",36,NA,NA,NA,NA,NA,20.2099,11.9541,28.4656,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",36.5,NA,NA,NA,NA,NA,20.1434,11.8742,28.4127,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",37,NA,NA,NA,NA,NA,20.077,11.7942,28.3597,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",37.5,NA,NA,NA,NA,NA,20.0105,11.7143,28.3067,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",38,NA,NA,NA,NA,NA,19.944,11.6343,28.2537,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",38.5,NA,NA,NA,NA,NA,19.8776,11.5544,28.2008,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",39,NA,NA,NA,NA,NA,19.8111,11.4744,28.1478,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",39.5,NA,NA,NA,NA,NA,19.7446,11.3945,28.0948,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",40,NA,NA,NA,NA,NA,19.6782,11.3145,28.0418,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",40.5,NA,NA,NA,NA,NA,19.6117,11.2346,27.9889,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",41,NA,NA,NA,NA,NA,19.5452,11.1546,27.9359,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",41.5,NA,NA,NA,NA,NA,19.4788,11.0746,27.8829,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",42,NA,NA,NA,NA,NA,19.4123,10.9947,27.83,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",42.5,NA,NA,NA,NA,NA,19.3459,10.9147,27.777,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",43,NA,NA,NA,NA,NA,19.2794,10.8348,27.724,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",43.5,NA,NA,NA,NA,NA,19.2129,10.7548,27.671,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",44,NA,NA,NA,NA,NA,19.1465,10.6749,27.6181,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",44.5,NA,NA,NA,NA,NA,19.08,10.5949,27.5651,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",45,NA,NA,NA,NA,NA,19.0135,10.515,27.5121,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",45.5,NA,NA,NA,NA,NA,18.9471,10.4755,27.4187,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",46,NA,NA,NA,NA,NA,18.8806,10.436,27.3252,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",46.5,NA,NA,NA,NA,NA,18.8141,10.3965,27.2318,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",47,NA,NA,NA,NA,NA,18.7477,10.357,27.1383,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",47.5,NA,NA,NA,NA,NA,18.6812,10.3175,27.0449,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",48,NA,NA,NA,NA,NA,18.6148,10.2781,26.9514,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",48.5,NA,NA,NA,NA,NA,18.5483,10.2386,26.858,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",49,NA,NA,NA,NA,NA,18.4818,10.1991,26.7646,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",49.5,NA,NA,NA,NA,NA,18.4154,10.1596,26.6711,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",50,NA,NA,NA,NA,NA,18.3489,10.1201,26.5777,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",50.5,NA,NA,NA,NA,NA,18.2824,10.0806,26.4842,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",51,NA,NA,NA,NA,NA,18.216,10.0412,26.3908,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",51.5,NA,NA,NA,NA,NA,18.1495,10.0017,26.2973,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",52,NA,NA,NA,NA,NA,18.083,9.9622,26.2039,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",52.5,NA,NA,NA,NA,NA,18.0166,9.9227,26.1105,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",53,NA,NA,NA,NA,NA,17.9501,9.8832,26.017,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",53.5,NA,NA,NA,NA,NA,17.8836,9.8437,25.9236,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",54,NA,NA,NA,NA,NA,17.8172,9.8042,25.8301,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",54.5,NA,NA,NA,NA,NA,17.7507,9.7648,25.7367,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",55,NA,NA,NA,NA,NA,17.6843,9.7253,25.6432,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",55.5,NA,NA,NA,NA,NA,17.6178,9.6993,25.5363,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",56,NA,NA,NA,NA,NA,17.5513,9.6733,25.4294,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",56.5,NA,NA,NA,NA,NA,17.4849,9.6473,25.3224,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",57,NA,NA,NA,NA,NA,17.4184,9.6213,25.2155,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",57.5,NA,NA,NA,NA,NA,17.3519,9.5953,25.1086,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",58,NA,NA,NA,NA,NA,17.2855,9.5693,25.0016,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",58.5,NA,NA,NA,NA,NA,17.219,9.5433,24.8947,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",59,NA,NA,NA,NA,NA,17.1525,9.5173,24.7878,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",59.5,NA,NA,NA,NA,NA,17.0861,9.4913,24.6808,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",60,NA,NA,NA,NA,NA,17.0196,9.4653,24.5739,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",60.5,NA,NA,NA,NA,NA,16.9531,9.4393,24.467,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",61,NA,NA,NA,NA,NA,16.8867,9.4133,24.36,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",61.5,NA,NA,NA,NA,NA,16.8202,9.3873,24.2531,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",62,NA,NA,NA,NA,NA,16.7538,9.3613,24.1462,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",1,"Men","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",62.5,NA,NA,NA,NA,NA,16.6873,9.3354,24.0392,-0.132928,24.9953,11.7188,25,62.5,375,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",25,70,24.4,14.8,14.418,34.382,NA,NA,NA,-0.102155,28.8659,13.2598,25,62.5,350,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",35,70,29,14.3,19.355,38.645,NA,NA,NA,-0.102155,28.8659,13.2598,25,62.5,350,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",45,70,22.3,13.1,13.464,31.136,NA,NA,NA,-0.102155,28.8659,13.2598,25,62.5,350,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",55,70,23.8,10.6,16.65,30.95,NA,NA,NA,-0.102155,28.8659,13.2598,25,62.5,350,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"band",62.5,70,22.1,13.1,13.264,30.936,NA,NA,NA,-0.102155,28.8659,13.2598,25,62.5,350,5
"sit_reach","Sit-and-reach","cm","younger",2,"Women","Kjaer 2016 (Norway), n=726, ages 20-65",FALSE,"fit",25,NA,NA,NA,NA,NA,26.312,16.3296,36.2945,-0.102155,28.8659,13.2598,25,62.5,350,5
